match_id,tournament,match_date,team1_name,team2_name,odds_team1_decimal,odds_team2_decimal,odds_team1_american,odds_team2_american,score_team1,score_team2,winner,player_ids_team1,player_ids_team2,patch,match_type,scrape_date,result,wins_team_1,wins_team_2,n_games,first_game_start,last_game_start,composition_team1,composition_team2,favorite_won,betting_implied_prob,team_1_won,estimated_probability,kelly_team1,kelly_team2,bet_side,kelly,bet_odds,bet_win,bankroll,prev_bankroll,ret,logret,cutoff
"8343509938, 8343581768, 8343640986",Dota 2 PGL Wallachia Season 5,2025-06-21,Aurora,Og,1.25,3.63,-400,263,NA,NA,1,NA,NA,58,NA,2025-06-20,2 - 1,2,1,3,2025-06-21T09:27:52Z,2025-06-21T11:30:45Z,108958769_124801257_256156323_431770905_858106446,96803083_104334048_164962869_374875067_919735867,TRUE,0.7438524590163935,1,0.6730472173681497,0,0.0710412931382573,2,0.0710412931382573,3.63,FALSE,92.89587068617426,100,-0.07104129313825737,-0.0736909901747617,2025-06-09
"8343373252, 8343435301",Dota 2 PGL Wallachia Season 5,2025-06-21,Gaimin Gladiators,Avulus,1.25,3.6,-400,260,NA,NA,1,NA,NA,58,NA,2025-06-20,2 - 0,2,0,2,2025-06-21T07:00:49Z,2025-06-21T08:12:02Z,16497807_93817671_97590558_171262902_221666230,50580004_94155156_106755427_115464954_155162307,TRUE,0.7422680412371133,1,0.7377801963470413,0,0,0,0,1,NA,92.89587068617426,92.89587068617426,0,0,2025-06-09
"8344009421, 8344105841, 8344181922",Dota 2 PGL Wallachia Season 5,2025-06-21,Nigma Galaxy,Natus Vincere,1.5494505494505495,2.34,-182,134,NA,NA,2,NA,NA,58,NA,2025-06-20,1 - 2,1,2,3,2025-06-21T15:48:10Z,2025-06-21T17:50:16Z,101356886_111620041_140297552_152168157_206642367,115651292_167976729_190826739_320219866_346412363,FALSE,0.6016273944736396,0,0.6126021625220724,0,0,0,0,1,NA,92.89587068617426,92.89587068617426,0,0,2025-06-09
"8344053978, 8344143132, 8344225364",Dota 2 PGL Wallachia Season 5,2025-06-21,Team Spirit,Wildcard Gaming,1.02,9.19,-5000,819,NA,NA,1,NA,NA,58,NA,2025-06-20,2 - 1,2,1,3,2025-06-21T16:16:34Z,2025-06-21T18:22:55Z,106305042_113331514_302214028_321580662_847565596,81475303_90423751_154974246_160119017_191362875,TRUE,0.900097943192948,1,0.8144085580983916,0,0.08615205751841037,2,0.08615205751841037,9.19,FALSE,84.89270029159617,92.89587068617426,-0.08615205751841032,-0.09009108626795442,2025-06-09
"8343485696, 8343556598, 8343631881",Dota 2 PGL Wallachia Season 5,2025-06-21,Tundra Esports,Xtreme Gaming,1.3496503496503496,3.02,-286,202,NA,NA,2,NA,NA,58,NA,2025-06-20,1 - 2,1,2,3,2025-06-21T09:02:19Z,2025-06-21T11:22:15Z,86698277_93618577_103735745_127617979_136829091,76904792_129958758_137129583_157475523_898754153,FALSE,0.6911308133021797,0,0.5787105560297424,0,0.13479906969810787,2,0.13479906969810787,3.02,TRUE,108.00848347900043,84.89270029159617,0.27229412079017795,0.24082166522538284,2025-06-09
"8345242715, 8345339046",Dota 2 PGL Wallachia Season 5,2025-06-22,Aurora,Xtreme Gaming,1.7518796992481205,1.9803921568627452,-133,-102,NA,NA,1,NA,NA,58,NA,2025-06-22,2 - 0,2,0,2,2025-06-22T12:40:19Z,2025-06-22T13:40:42Z,108958769_124801257_256156323_431770905_858106446,76904792_129958758_137129583_157475523_898754153,TRUE,0.5306130510349186,1,0.5026798120997704,0,0,0,0,1,NA,108.00848347900043,108.00848347900043,0,0,2025-06-09
"8345002924, 8345073843",Dota 2 PGL Wallachia Season 5,2025-06-22,Betboom Team,Virtus.pro,1.2298850574712643,3.85,-435,285,NA,NA,1,NA,NA,58,NA,2025-06-22,2 - 0,2,0,2,2025-06-22T09:24:47Z,2025-06-22T10:25:41Z,165564598_196878136_317880638_331855530_480412663,122817493_152455523_161839895_177411785_210053851,TRUE,0.7578911641588415,1,0.6279324774463206,0,0.15174033748479493,2,0.15174033748479493,3.85,FALSE,91.61923974467601,108.00848347900043,-0.15174033748479493,-0.16456848426542853,2025-06-09
"8345140225, 8345245687, 8345336921",Dota 2 PGL Wallachia Season 5,2025-06-22,Heroic,Wildcard Gaming,1.4405286343612334,2.63,-227,163,NA,NA,2,NA,NA,58,NA,2025-06-22,1 - 2,1,2,3,2025-06-22T11:23:57Z,2025-06-22T13:40:50Z,81306398_131303632_157989498_177203952_292921272,81475303_90423751_154974246_160119017_191362875,FALSE,0.6461077261068603,0,0.6518187182258357,0,0,0,0,1,NA,91.61923974467601,91.61923974467601,0,0,2025-06-09
"8345496865, 8345591696",Dota 2 PGL Wallachia Season 5,2025-06-22,Nigma Galaxy,Og,1.33003300330033,3.09,-303,209,NA,NA,2,NA,NA,58,NA,2025-06-22,0 - 2,0,2,2,2025-06-22T15:16:55Z,2025-06-22T16:25:46Z,101356886_111620041_140297552_152168157_206642367,96803083_104334048_164962869_374875067_919735867,FALSE,0.6990898026536845,0,0.60031072664938,0,0.11245926059972045,2,0.11245926059972045,3.09,TRUE,113.1534125377211,91.61923974467601,0.2350398546534156,0.2111032405336694,2025-06-09
"8344851804, 8344921523",Dota 2 PGL Wallachia Season 5,2025-06-22,Team Tidebound,Gaimin Gladiators,1.7092198581560285,2.06,-141,106,0,0,2,NA,NA,58,NA,2025-06-22,0 - 2,0,2,2,2025-06-22T07:00:16Z,2025-06-22T08:09:08Z,111114687_118134220_150961567_173978074_320252024,16497807_93817671_97590558_171262902_221666230,FALSE,0.5465321943325931,0,0.5699687839368647,0,0,0,0,1,NA,113.1534125377211,113.1534125377211,0,0,2025-06-09
"8344851788, 8344929486",Dota 2 PGL Wallachia Season 5,2025-06-22,Tundra Esports,Avulus,1.09000900090009,6.38,-1111,538,0,0,1,NA,NA,58,NA,2025-06-22,2 - 0,2,0,2,2025-06-22T07:02:11Z,2025-06-22T08:18:14Z,86698277_93618577_103735745_127617979_136829091,50580004_94155156_106755427_115464954_155162307,TRUE,0.854081969543979,1,0.8143146812989325,0,0.034325712511674863,2,0.034325712511674863,6.38,FALSE,109.26934102923634,113.1534125377211,-0.03432571251167479,-0.034928678139521364,2025-06-09
"8346490774, 8346579796",Dota 2 PGL Wallachia Season 5,2025-06-23,Avulus,Heroic,2.66,1.4201680672268908,166,-238,NA,NA,2,NA,NA,58,NA,2025-06-23,0 - 2,0,2,2,2025-06-23T11:19:52Z,2025-06-23T12:36:53Z,50580004_94155156_106755427_115464954_155162307,81306398_131303632_157989498_177203952_292921272,TRUE,0.3480660707665692,0,0.28888713012263756,0,0.023561500185485192,2,0.023561500185485192,1.4201680672268908,TRUE,110.35108455819777,109.26934102923634,0.009899789993901323,0.0098511081029333,2025-06-09
"8346502952, 8346565970",Dota 2 PGL Wallachia Season 5,2025-06-23,Aurora,Gaimin Gladiators,1.6993006993006992,2.04,-143,104,NA,NA,2,NA,NA,58,NA,2025-06-23,0 - 2,0,2,2,2025-06-23T11:34:28Z,2025-06-23T12:28:47Z,108958769_124801257_256156323_431770905_858106446,16497807_93817671_97590558_171262902_221666230,FALSE,0.5455565529622981,0,0.5344654270533533,0,0,0,0,1,NA,110.35108455819777,110.35108455819777,0,0,2025-06-09
"8346681807, 8346775035, 8346893969",Dota 2 PGL Wallachia Season 5,2025-06-23,Nigma Galaxy,Virtus.pro,1.598802395209581,2.22,-167,122,NA,NA,1,NA,NA,58,NA,2025-06-23,2 - 1,2,1,3,2025-06-23T13:53:23Z,2025-06-23T16:20:17Z,101356886_111620041_140297552_152168157_206642367,122817493_152455523_161839895_177411785_210053851,TRUE,0.5813340859911563,1,0.46959921496435014,0,0.1454833957206087,2,0.1454833957206087,2.22,FALSE,94.29683405521912,110.35108455819777,-0.14548339572060878,-0.15721934504197457,2025-06-09
"8346674422, 8346781135, 8346867930",Dota 2 PGL Wallachia Season 5,2025-06-23,Team Spirit,Natus Vincere,1.130039011703511,5.16,-769,416,NA,NA,1,NA,NA,58,NA,2025-06-23,2 - 1,2,1,3,2025-06-23T13:42:24Z,2025-06-23T16:04:15Z,106305042_113331514_302214028_321580662_847565596,115651292_167976729_190826739_320219866_346412363,TRUE,0.8203446736020376,1,0.7936284692574357,0,0.0155954564018346,2,0.0155954564018346,5.16,FALSE,92.82623189087992,94.29683405521912,-0.015595456401834556,-0.01571834487433851,2025-06-09
"8346288794, 8346334592",Dota 2 PGL Wallachia Season 5,2025-06-23,Team Tidebound,Wildcard Gaming,1.21978021978022,3.8,-455,280,0,0,1,NA,NA,58,NA,2025-06-23,2 - 0,2,0,2,2025-06-23T07:00:24Z,2025-06-23T08:06:54Z,111114687_118134220_150961567_173978074_320252024,81475303_90423751_154974246_160119017_191362875,TRUE,0.7570052539404553,1,0.7391434552549899,0,0,0,0,1,NA,92.82623189087992,92.82623189087992,0,0,2025-06-09
"8346288771, 8346321736",Dota 2 PGL Wallachia Season 5,2025-06-23,Xtreme Gaming,Betboom Team,1.970873786407767,1.7575757575757576,-103,-132,0,0,2,NA,NA,58,NA,2025-06-23,0 - 2,0,2,2,2025-06-23T07:00:12Z,2025-06-23T07:51:04Z,76904792_129958758_137129583_157475523_898754153,165564598_196878136_317880638_331855530_480412663,TRUE,0.471395881006865,0,0.41526284474506897,0,0.03659020019143988,2,0.03659020019143988,1.7575757575757576,TRUE,95.39936098777713,92.82623189087992,0.02771984862987864,0.02734260910437974,2025-06-09
"8347555793, 8347598015",Dota 2 PGL Wallachia Season 5,2025-06-24,Aurora,Tundra Esports,2.45,1.5,145,-200,0,0,1,NA,NA,58,NA,2025-06-24,2 - 0,2,0,2,2025-06-24T07:00:16Z,2025-06-24T08:06:25Z,108958769_124801257_256156323_431770905_858106446,86698277_93618577_103735745_127617979_136829091,FALSE,0.379746835443038,1,0.4232144185240163,0.02543125888540695,0,1,0.02543125888540695,2.45,TRUE,98.91724346561183,95.39936098777713,0.036875325383840106,0.03621169577454443,2025-06-09
"8347930251, 8348061758, 8348169109",Dota 2 PGL Wallachia Season 5,2025-06-24,Natus Vincere,Betboom Team,2.88,1.3703703703703702,188,-270,NA,NA,1,NA,NA,58,NA,2025-06-24,2 - 1,2,1,3,2025-06-24T13:45:37Z,2025-06-24T16:36:50Z,115651292_167976729_190826739_320219866_346412363,165564598_196878136_317880638_331855530_480412663,FALSE,0.3224119902405018,1,0.2482750052844553,0,0.08138248044751492,2,0.08138248044751492,1.3703703703703702,FALSE,90.86711283334961,98.91724346561183,-0.08138248044751488,-0.08488543525785014,2025-06-09
"8347555803, 8347599405",Dota 2 PGL Wallachia Season 5,2025-06-24,Wildcard Gaming,Og,2.04,1.6993006993006992,104,-143,0,0,1,NA,NA,58,NA,2025-06-24,2 - 0,2,0,2,2025-06-24T07:00:05Z,2025-06-24T08:06:11Z,81475303_90423751_154974246_160119017_191362875,96803083_104334048_164962869_374875067_919735867,FALSE,0.4544434470377019,1,0.4587789296792199,0,0,0,0,1,NA,90.86711283334961,90.86711283334961,0,0,2025-06-09
"8347641930, 8347720251",Dota 2 PGL Wallachia Season 5,2025-06-24,Xtreme Gaming,Nigma Galaxy,1.4405286343612334,2.63,-227,163,NA,NA,1,NA,NA,58,NA,2025-06-24,2 - 0,2,0,2,2025-06-24T09:04:14Z,2025-06-24T10:39:49Z,76904792_129958758_137129583_157475523_898754153,101356886_111620041_140297552_152168157_206642367,TRUE,0.6461077261068603,1,0.5754336390412885,0,0.07153958854074302,2,0.07153958854074302,2.63,FALSE,84.3665169693665,90.86711283334961,-0.0715395885407431,-0.07422753619124753,2025-06-09
"8349178884, 8349274933, 8349374547",Dota 2 PGL Wallachia Season 5,2025-06-25,Team Tidebound,Betboom Team,1.8130081300813008,1.9090909090909092,-123,-110,NA,NA,2,NA,NA,58,NA,2025-06-25,1 - 2,1,2,3,2025-06-25T13:38:44Z,2025-06-25T16:00:05Z,111114687_118134220_150961567_173978074_320252024,165564598_196878136_317880638_331855530_480412663,FALSE,0.5129070691024623,0,0.45345765377737635,0,0.04773892706750974,2,0.04773892706750974,1.9090909090909092,TRUE,88.02794151531232,84.3665169693665,0.04339902460682695,0.0424836767838159,2025-06-09
"8348814462, 8348856467, 8348928549",Dota 2 PGL Wallachia Season 5,2025-06-25,Wildcard Gaming,Tundra Esports,4.26,1.1700680272108843,326,-588,0,0,2,NA,NA,58,NA,2025-06-25,1 - 2,1,2,3,2025-06-25T07:01:15Z,2025-06-25T09:40:47Z,81475303_90423751_154974246_160119017_191362875,86698277_93618577_103735745_127617979_136829091,TRUE,0.21547944175791134,0,0.230550707292627,0,0,0,0,1,NA,88.02794151531232,88.02794151531232,0,0,2025-06-09
"8348987197, 8349062942",Dota 2 PGL Wallachia Season 5,2025-06-25,Xtreme Gaming,Heroic,1.3703703703703702,2.87,-270,187,NA,NA,1,NA,NA,58,NA,2025-06-25,2 - 0,2,0,2,2025-06-25T10:51:41Z,2025-06-25T12:04:22Z,76904792_129958758_137129583_157475523_898754153,81306398_131303632_157989498_177203952_292921272,TRUE,0.6768276705389117,1,0.5634695580449739,0,0.13520982267963902,2,0.13520982267963902,2.87,FALSE,76.12569915217331,88.02794151531232,-0.135209822679639,-0.14526837104685178,2025-06-09
"8350525703, 8350615853, 8350698344",Dota 2 PGL Wallachia Season 5,2025-06-26,Aurora,Team Liquid,1.5714285714285714,2.27,-175,127,NA,NA,2,NA,NA,58,NA,2025-06-26,1 - 2,1,2,3,2025-06-26T14:46:24Z,2025-06-26T16:51:46Z,108958769_124801257_256156323_431770905_858106446,54580962_77490514_126212866_152962063_201358612,FALSE,0.5909259947936035,0,0.5240689993057632,0,0.06327824533536806,2,0.06327824533536806,2.27,TRUE,82.24341699961592,76.12569915217331,0.08036337157591743,0.07729743971066903,2025-06-09
"8350065447, 8350133577, 8350191116",Dota 2 PGL Wallachia Season 5,2025-06-26,Gaimin Gladiators,Tundra Esports,1.7692307692307692,1.9523809523809523,-130,-105,0,0,1,NA,NA,58,NA,2025-06-26,2 - 1,2,1,3,2025-06-26T07:01:38Z,2025-06-26T09:52:13Z,16497807_93817671_97590558_171262902_221666230,86698277_93618577_103735745_127617979_136829091,TRUE,0.5246062992125985,1,0.3904707703117816,0,0.19953492086084781,2,0.19953492086084781,1.9523809523809523,FALSE,65.83298329727185,82.24341699961592,-0.1995349208608478,-0.22256237130809153,2025-06-09
"8350256686, 8350324469, 8350406925",Dota 2 PGL Wallachia Season 5,2025-06-26,Natus Vincere,Xtreme Gaming,2.08,1.6711409395973154,108,-149,NA,NA,2,NA,NA,58,NA,2025-06-26,1 - 2,1,2,3,2025-06-26T11:05:22Z,2025-06-26T13:16:23Z,115651292_167976729_190826739_320219866_346412363,76904792_129958758_137129583_157475523_898754153,TRUE,0.44550203964789237,0,0.3185017503963633,0,0.20693064151305532,2,0.20693064151305532,1.6711409395973154,TRUE,74.97584334185086,65.83298329727185,0.13887962517654723,0.1300449942237923,2025-06-09
"8350783354, 8350860469",Dota 2 PGL Wallachia Season 5,2025-06-26,Team Spirit,Betboom Team,1.4405286343612334,2.6,-227,160,NA,NA,2,NA,NA,58,NA,2025-06-26,0 - 2,0,2,2,2025-06-26T18:01:18Z,2025-06-26T19:10:19Z,106305042_113331514_302214028_321580662_847565596,165564598_196878136_317880638_331855530_480412663,FALSE,0.643480156999564,0,0.5564311325896864,0,0.0957994095417597,2,0.0957994095417597,2.6,TRUE,86.46806977712252,74.97584334185086,0.1532790552668155,0.14260923738669148,2025-06-09
"8351434122, 8351493416",Dota 2 PGL Wallachia Season 5,2025-06-27,Aurora,Team Spirit,2.19,1.62111801242236,119,-161,NA,NA,2,NA,NA,58,NA,2025-06-27,0 - 2,0,2,2,2025-06-27T09:17:47Z,2025-06-27T10:26:30Z,108958769_124801257_256156323_431770905_858106446,106305042_113331514_302214028_321580662_847565596,TRUE,0.4253654720578888,0,0.3621993357970985,0,0.05465973356957278,2,0.05465973356957278,1.62111801242236,TRUE,89.40367329034783,86.46806977712252,0.03395014507426875,0.033386559328343425,2025-06-09
"8351581412, 8351671662",Dota 2 PGL Wallachia Season 5,2025-06-27,Gaimin Gladiators,Xtreme Gaming,1.510204081632653,2.3899999999999997,-196,139,NA,NA,1,NA,NA,58,NA,2025-06-27,2 - 0,2,0,2,2025-06-27T12:01:16Z,2025-06-27T13:10:24Z,16497807_93817671_97590558_171262902_221666230,76904792_129958758_137129583_157475523_898754153,TRUE,0.6127884464444561,1,0.4685573786648688,0,0.19435098200788742,2,0.19435098200788742,2.3899999999999997,FALSE,72.02798159125639,89.40367329034783,-0.1943509820078874,-0.21610709286467017,2025-06-09
"8351766645, 8351873273, 8351977685",Dota 2 PGL Wallachia Season 5,2025-06-27,Team Liquid,Betboom Team,2.06,1.6896551724137931,106,-145,NA,NA,1,NA,NA,58,NA,2025-06-27,2 - 1,2,1,3,2025-06-27T14:22:20Z,2025-06-27T16:49:42Z,54580962_77490514_126212866_152962063_201358612,165564598_196878136_317880638_331855530_480412663,FALSE,0.45061614861136656,1,0.39472271543767173,0,0.032929347177704134,2,0.032929347177704134,1.6896551724137931,FALSE,69.65614717892863,72.02798159125639,-0.032929347177704044,-0.03348372226582805,2025-06-09
"8351333765, 8351376797",Dota 2 PGL Wallachia Season 5,2025-06-27,Tundra Esports,Natus Vincere,1.3205128205128205,3.15,-312,215,0,0,2,NA,NA,58,NA,2025-06-27,0 - 2,0,2,2,2025-06-27T07:01:44Z,2025-06-27T08:03:33Z,86698277_93618577_103735745_127617979_136829091,115651292_167976729_190826739_320219866_346412363,FALSE,0.7046171494121022,0,0.7463718186844134,0,0,0,0,1,NA,69.65614717892863,69.65614717892863,0,0,2025-06-09
"8352813519, 8352883265",Dota 2 PGL Wallachia Season 5,2025-06-28,Betboom Team,Natus Vincere,1.5405405405405406,2.33,-185,133,NA,NA,1,NA,NA,58,NA,2025-06-28,2 - 0,2,0,2,2025-06-28T09:30:42Z,2025-06-28T10:38:25Z,165564598_196878136_317880638_331855530_480412663,115651292_167976729_190826739_320219866_346412363,TRUE,0.6019831017387054,1,0.7517249947155447,0.29241623493930224,0,1,0.29241623493930224,1.5405405405405406,TRUE,80.66619490781524,69.65614717892863,0.1580628296969202,0.1467486347574563,2025-06-09
"8352960592, 8353058756",Dota 2 PGL Wallachia Season 5,2025-06-28,Gaimin Gladiators,Team Liquid,1.6711409395973154,2.08,-149,108,NA,NA,1,NA,NA,58,NA,2025-06-28,2 - 0,2,0,2,2025-06-28T11:49:49Z,2025-06-28T13:07:14Z,16497807_93817671_97590558_171262902_221666230,54580962_77490514_126212866_152962063_201358612,TRUE,0.5544979603521076,1,0.4900947487877966,0,0.0561138171494288,2,0.0561138171494288,2.08,FALSE,76.13970679661792,80.66619490781524,-0.05611381714942874,-0.057749689119889626,2025-06-09
"8352677382, 8352741566",Dota 2 PGL Wallachia Season 5,2025-06-28,Xtreme Gaming,Team Spirit,3.06,1.3401360544217686,206,-294,0,0,2,NA,NA,58,NA,2025-06-28,0 - 2,0,2,2,2025-06-28T07:01:38Z,2025-06-28T08:14:59Z,76904792_129958758_137129583_157475523_898754153,106305042_113331514_302214028_321580662_847565596,TRUE,0.3045669583500819,0,0.3609165279042276,0.05068183271210514,0,1,0.05068183271210514,3.06,FALSE,72.280806914003,76.13970679661792,-0.0506818327121051,-0.052011270715201396,2025-06-09
"8359558776, 8359658954",Dota 2 FISSURE Universe: Episode 5,2025-07-03,Heroic,Team Tidebound,2.75,1.390625,175,-256,NA,NA,1,NA,NA,58,NA,2025-07-03,2 - 0,2,0,2,2025-07-03T12:05:42Z,2025-07-03T13:17:19Z,81306398_131303632_157989498_177203952_292921272,111114687_118134220_150961567_173978074_320252024,FALSE,0.33584905660377357,1,0.3985097171525577,0.05480098409687636,0,1,0.05480098409687636,2.75,TRUE,79.21266077685941,72.280806914003,0.09590172216953353,0.09157751495192372,2025-06-09
"8359350591, 8359421741, 8359476895",Dota 2 FISSURE Universe: Episode 5,2025-07-03,Shopify Rebellion,Aurora,2.56,1.4504504504504503,156,-222,NA,NA,2,NA,NA,58,NA,2025-07-03,1 - 2,1,2,3,2025-07-03T08:01:34Z,2025-07-03T10:33:56Z,97658618_100594231_138880576_241884166_324277900,108958769_124801257_256156323_431770905_858106446,TRUE,0.36166771497888395,0,0.34236499641352497,0,0,0,0,1,NA,79.21266077685941,79.21266077685941,0,0,2025-06-09
